transaction_date,product_id,customer_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,Profit
2017-01-24,32,854,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33000000000004
2017-05-14,16,2946,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,182.81000000000017
2017-01-09,1,3142,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
2017-10-01,59,2953,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,155.6500000000001
2017-03-02,31,323,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.72999999999999
2017-10-23,31,3213,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.72999999999999
2017-01-15,52,3111,Uknown,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,450.77
2017-08-31,0,3102,True,Approved,Uknown,Uknown,Uknown,Uknown,1061.92,556.0469512209312,505.8730487790689
2017-12-07,59,759,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,155.6500000000001
2017-11-01,4,1310,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.6100000000001
2017-05-26,15,2923,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,209.84000000000003
2017-10-20,0,1821,False,Approved,Solex,Standard,medium,medium,100.35,75.26,25.08999999999999
2017-06-13,52,2371,False,Approved,Solex,Road,medium,large,1777.8,820.78,957.02
2017-10-08,77,951,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,445.2099999999999
2017-09-12,12,2654,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.5500000000002
2017-04-28,73,44,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,1612.25
2017-10-18,63,1132,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.6100000000001
2017-09-26,28,1521,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,133.7800000000002
2017-04-04,26,3399,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1230.3000000000002
2017-07-13,16,685,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,182.81000000000017
2017-06-25,48,2573,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44
2017-09-29,45,44,False,Approved,Solex,Standard,medium,medium,441.49,84.99,356.5
2017-04-24,69,1990,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,445.2099999999999
2017-09-02,3,724,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
2017-07-13,81,2944,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,64.50999999999999
2017-01-10,0,2121,False,Approved,Uknown,Uknown,Uknown,Uknown,1502.93,556.0469512209312,946.8830487790689
2017-04-04,45,84,False,Approved,Solex,Standard,medium,medium,441.49,84.99,356.5
2017-04-17,98,1706,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,693.76
2017-09-08,91,1707,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,128.45999999999992
2017-04-15,35,392,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,903.11
2017-04-25,76,2214,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,129.01
2017-01-25,22,3209,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,15.080000000000005
2017-12-12,22,2073,False,Cancelled,Solex,Standard,medium,medium,575.27,431.45,143.82
2017-06-18,2,156,False,Approved,Solex,Standard,medium,medium,71.49,53.62,17.869999999999997
2017-01-27,100,1893,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,830.2399999999999
2017-09-06,79,1972,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.5699999999999
2017-09-18,8,3470,False,Approved,Solex,Road,medium,small,1703.52,1516.13,187.38999999999987
2017-10-18,48,2861,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44
2017-12-01,64,1623,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,217.51
2017-10-22,7,1696,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,144.26
2017-03-17,58,2629,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,450.77
2017-11-18,9,767,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,133.7800000000002
2017-01-04,74,2146,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,827.1599999999999
2017-08-07,32,1260,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33000000000004
2017-10-30,43,740,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,502.47
2017-05-12,97,2217,True,Approved,Solex,Standard,medium,large,202.62,151.96,50.66
2017-12-15,25,199,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,709.34
2017-10-13,4,2866,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.6100000000001
2017-06-28,42,3331,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,199.0999999999999
2017-03-18,10,124,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,1612.25
2017-11-02,2,627,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,64.92999999999995
2017-12-24,55,668,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1295.43
2017-07-03,62,2620,True,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44
2017-02-26,53,1221,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,509.97
2017-02-16,23,3361,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,75.75
2017-10-02,3,153,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
2017-12-14,19,108,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,114.93
2017-01-15,22,1094,True,Approved,Solex,Standard,medium,medium,575.27,431.45,143.82
2017-11-21,30,788,True,Approved,Solex,Standard,high,medium,748.17,448.9,299.27
2017-10-20,0,2389,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,4.8
2017-01-31,0,2109,True,Approved,Solex,Standard,medium,medium,100.35,75.26,25.08999999999999
2017-07-12,17,2885,True,Approved,Solex,Standard,high,medium,1024.66,614.8,409.8600000000001
2017-06-11,81,321,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,64.50999999999999
2017-03-17,37,1002,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1544.6100000000001
2017-02-13,82,412,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,709.34
2017-01-09,69,3500,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22000000000003
2017-06-13,45,1539,True,Approved,Solex,Standard,medium,medium,441.49,84.99,356.5
2017-06-15,69,2537,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22000000000003
2017-09-27,99,829,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,189.27999999999997
2017-02-14,14,1164,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,152.54999999999995
2017-02-25,38,672,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
2017-03-29,33,2411,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,199.0999999999999
2017-08-31,79,1986,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.5699999999999
2017-08-03,36,607,False,Approved,Solex,Standard,low,medium,945.04,507.58,437.46
2017-09-13,17,938,False,Approved,Solex,Standard,high,medium,1024.66,614.8,409.8600000000001
2017-04-16,90,1255,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,72.59999999999997
2017-01-20,59,335,True,Approved,Solex,Standard,medium,large,1061.56,733.58,327.9799999999999
2017-11-05,71,1277,True,Approved,Solex,Standard,high,large,1842.92,1105.75,737.1700000000001
2017-10-12,56,1218,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,45.96000000000001
2017-02-28,19,467,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,4.8
2017-03-22,87,1123,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,471.6
2017-07-07,51,1430,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,802.26
2017-01-25,62,2547,True,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44
2017-01-25,43,3441,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.5699999999999
2017-01-24,61,249,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,64.50999999999999
2017-05-12,1,762,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
2017-09-29,6,843,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,91.15
2017-12-17,31,2949,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.72999999999999
2017-05-01,95,383,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,41.129999999999995
2017-06-13,11,3163,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,509.97
2017-03-10,38,2784,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,751.02
2017-02-04,57,1961,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25
2017-05-05,8,590,False,Approved,Solex,Road,medium,small,1703.52,1516.13,187.38999999999987
2017-07-18,95,2464,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,41.129999999999995
2017-08-19,60,343,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,217.51
2017-11-14,66,2316,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,64.92999999999995
2017-01-28,36,1973,True,Approved,Solex,Standard,low,medium,1289.85,74.51,1215.34
2017-03-17,61,649,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,14.229999999999997
2017-11-25,61,1522,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,14.229999999999997
2017-09-21,65,1602,False,Cancelled,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76
2017-12-29,49,1629,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,133.38
2017-11-06,46,2349,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1544.6100000000001
2017-11-12,89,2106,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1230.27
2017-12-07,3,2007,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
2017-08-21,54,897,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.3999999999999
2017-07-02,71,2016,False,Approved,Solex,Standard,high,large,1842.92,1105.75,737.1700000000001
2017-10-05,22,2800,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,15.080000000000005
2017-06-13,86,1204,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,110.56
2017-05-23,79,733,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.5699999999999
2017-02-01,64,2604,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,872.8900000000001
2017-09-13,27,1864,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,110.80999999999995
2017-01-18,1,498,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02
2017-09-20,6,1471,Uknown,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,91.15
2017-11-10,81,1242,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,502.47
2017-10-17,59,1207,False,Approved,Solex,Standard,medium,large,1061.56,733.58,327.9799999999999
2017-03-31,88,3039,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,817.36
2017-03-10,78,486,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1055.82
2017-08-12,17,3114,False,Approved,Solex,Standard,high,medium,1024.66,614.8,409.8600000000001
2017-11-23,19,611,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,4.8
2017-11-16,74,1182,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,827.1599999999999
2017-04-18,33,1362,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,144.26
2017-12-27,85,2731,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,547.28
2017-03-14,0,1013,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,45.96000000000001
2017-08-26,0,1390,False,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44
2017-11-28,36,2966,True,Approved,Solex,Standard,low,medium,945.04,507.58,437.46
2017-12-14,41,631,True,Approved,Solex,Road,medium,medium,416.98,312.74,104.24000000000001
2017-03-14,41,609,True,Approved,Solex,Road,medium,medium,416.98,312.74,104.24000000000001
2017-11-24,25,609,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,709.34
2017-01-11,0,1714,False,Approved,Solex,Standard,medium,medium,71.49,53.62,17.869999999999997
2017-12-21,30,2851,False,Approved,Solex,Standard,high,medium,748.17,448.9,299.27
2017-09-05,52,3283,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,450.77
2017-01-03,45,867,True,Approved,Solex,Standard,medium,medium,441.49,84.99,356.5
2017-06-06,50,2418,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,43.97
2017-02-25,36,3064,True,Approved,Solex,Standard,low,medium,945.04,507.58,437.46
2017-02-20,94,65,Uknown,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,641.64
2017-01-20,69,3093,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,445.2099999999999
2017-11-08,96,1335,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,129.01
2017-08-06,23,2755,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,75.75
2017-07-21,50,1432,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33000000000004
2017-06-08,7,3117,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,745.94
2017-02-22,93,2386,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,834.9399999999999
2017-09-01,70,233,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,198.29000000000002
2017-12-25,21,1137,False,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49
2017-11-17,54,1103,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76
2017-02-14,66,2544,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,64.92999999999995
2017-06-04,70,2036,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,198.29000000000002
2017-08-07,49,3180,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,133.38
2017-03-12,71,2104,False,Approved,Solex,Standard,high,large,1842.92,1105.75,737.1700000000001
2017-07-03,32,1472,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33000000000004
2017-02-03,76,397,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,128.45999999999992
2017-02-23,82,769,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,459.46000000000015
2017-02-01,71,2768,True,Approved,Solex,Standard,high,large,1842.92,1105.75,737.1700000000001
2017-03-11,0,2196,True,Approved,Solex,Standard,medium,medium,478.16,298.72,179.44
2017-03-07,27,684,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,110.80999999999995
2017-12-20,72,2575,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,771.12
2017-06-08,66,1098,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,64.92999999999995
2017-03-13,22,3101,Uknown,Approved,Solex,Standard,medium,medium,575.27,431.45,143.82
2017-02-22,6,723,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,91.15
2017-05-20,46,2569,True,Approved,Solex,Standard,low,medium,1289.85,74.51,1215.34
2017-10-08,24,711,False,Approved,Solex,Road,medium,large,1777.8,820.78,957.02
2017-05-27,87,2929,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,471.6
2017-09-09,59,1843,False,Approved,Solex,Standard,medium,large,1061.56,733.58,327.9799999999999
2017-01-03,4,1056,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.6500000000001
2017-01-14,52,594,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,450.77
2017-08-05,52,1443,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,450.77
2017-06-19,78,3113,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1055.82
2017-11-14,60,3015,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,217.51
2017-08-08,5,2829,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.6500000000001
2017-07-21,100,2385,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,830.2399999999999
2017-04-30,29,1190,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,135.84999999999997
2017-10-26,23,1879,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,817.36
2017-06-26,66,924,Uknown,Approved,Giant Bicycles,Road,low,small,590.26,525.33,64.92999999999995
2017-11-01,32,1742,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,471.6
2017-09-02,17,1090,True,Approved,Solex,Standard,high,medium,1024.66,614.8,409.8600000000001
2017-05-14,0,2358,False,Approved,Solex,Standard,medium,medium,100.35,75.26,25.08999999999999
2017-09-03,0,1707,False,Approved,Uknown,Uknown,Uknown,Uknown,398.08,556.0469512209312,-157.9669512209312
2017-11-22,98,1444,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,143.35999999999999
2017-02-05,95,1316,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,139.2299999999999
2017-03-06,29,3210,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,135.84999999999997
2017-10-09,99,1993,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,189.27999999999997
2017-02-06,91,2421,False,Approved,Solex,Standard,medium,medium,100.35,75.26,25.08999999999999
2017-12-17,23,1207,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,75.75
2017-02-09,39,3114,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1230.27
2017-09-09,20,2249,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,195.33999999999992
2017-06-28,16,210,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,182.81000000000017
2017-12-28,9,621,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,133.7800000000002
2017-10-16,0,714,True,Approved,Uknown,Uknown,Uknown,Uknown,101.55,556.0469512209312,-454.4969512209312
2017-04-13,4,392,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.6500000000001
2017-01-24,14,2701,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,152.54999999999995
2017-05-01,96,48,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,129.01
2017-11-15,58,2452,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,771.12
2017-02-18,36,3332,False,Approved,Solex,Standard,low,medium,945.04,507.58,437.46
2017-09-03,32,700,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33000000000004
2017-03-16,5,2867,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,451.6500000000001
2017-04-01,46,3224,True,Approved,Solex,Standard,low,medium,1289.85,74.51,1215.34
2017-02-05,43,1339,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.5699999999999
2017-06-30,17,1582,False,Approved,Solex,Standard,high,medium,1024.66,614.8,409.8600000000001
2017-09-08,67,935,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,167.20999999999998
2017-05-19,100,3058,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,830.2399999999999
2017-09-27,8,2294,False,Approved,Solex,Road,medium,small,1703.52,1516.13,187.38999999999987
2017-10-12,1,2793,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
2017-12-23,4,1179,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.6100000000001
2017-01-28,25,3126,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,802.26
2017-03-29,85,1646,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,547.28
2017-12-19,50,649,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,43.97
2017-05-14,67,517,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,167.20999999999998
2017-01-09,54,153,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.3999999999999
2017-08-13,35,1106,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,903.11
2017-07-08,32,3141,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33000000000004
2017-07-18,1,555,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,448.67999999999995
2017-08-08,1,1115,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02
2017-07-22,88,2311,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,817.36
2017-08-28,74,2138,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,812.44
2017-02-18,39,445,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1230.27
2017-08-08,60,2983,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,217.51
2017-01-01,50,1745,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,43.97
2017-04-12,26,1084,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1230.3000000000002
2017-08-22,56,1551,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,45.96000000000001
2017-12-28,0,3239,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,72.59999999999997
2017-07-16,79,525,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.5699999999999
2017-01-06,0,413,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,43.97
2017-10-02,75,583,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1010.02
2017-08-13,10,428,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,1612.25
2017-07-20,0,1596,Uknown,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,167.20999999999998
2017-08-18,20,3324,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,195.33999999999992
2017-05-20,24,2635,True,Approved,Solex,Road,medium,large,1777.8,820.78,957.02
2017-06-21,38,1572,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
2017-03-26,0,406,Uknown,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,41.129999999999995
2017-06-12,16,2309,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,182.81000000000017
2017-07-17,85,1956,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,547.28
2017-02-14,6,2427,False,Approved,Solex,Standard,high,medium,748.17,448.9,299.27
2017-04-05,6,3370,Uknown,Approved,Solex,Standard,high,medium,748.17,448.9,299.27
2017-11-17,31,1530,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.72999999999999
2017-07-09,45,1049,True,Approved,Solex,Standard,medium,medium,441.49,84.99,356.5
2017-02-03,50,328,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,43.97
2017-12-29,29,2365,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,135.84999999999997
2017-02-28,72,1684,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,90.09999999999997
2017-01-10,35,2664,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,903.11
2017-11-08,26,1799,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1230.3000000000002
2017-04-19,74,632,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,827.1599999999999
2017-12-16,53,3262,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,693.76
2017-09-10,24,2406,False,Approved,Solex,Road,medium,large,1777.8,820.78,957.02
2017-06-10,11,1812,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,509.97
2017-06-17,53,311,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,509.97
2017-12-04,17,2433,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25
2017-11-10,3,2590,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
2017-06-20,38,3484,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1702.5499999999997
2017-07-29,20,3215,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,195.33999999999992
2017-01-14,41,2398,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,209.84000000000003
2017-11-17,54,1262,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76
2017-09-20,25,369,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,709.34
2017-08-06,69,327,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,198.22000000000003
2017-04-12,62,1725,True,Cancelled,Solex,Standard,high,medium,1024.66,614.8,409.8600000000001
2017-10-04,81,1063,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,64.50999999999999
2017-09-20,64,601,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,217.51
2017-10-20,32,605,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33000000000004
2017-07-20,0,1665,False,Approved,Uknown,Uknown,Uknown,Uknown,1957.87,556.0469512209312,1401.8230487790688
2017-10-05,59,1590,False,Approved,Solex,Standard,medium,large,1061.56,733.58,327.9799999999999
2017-11-16,90,1821,True,Approved,Solex,Standard,low,medium,945.04,507.58,437.46
2017-12-15,7,1923,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,745.94
2017-09-06,57,1496,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25
2017-05-21,0,2767,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,143.35999999999999
2017-04-26,6,1358,False,Approved,Solex,Standard,high,medium,748.17,448.9,299.27
2017-09-06,20,674,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,195.33999999999992
2017-05-30,79,979,False,Approved,Solex,Touring,medium,large,2083.94,675.03,1408.91
2017-02-02,26,3058,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1230.3000000000002
2017-05-11,77,2411,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88
2017-09-07,59,1155,False,Approved,Solex,Standard,medium,large,1061.56,733.58,327.9799999999999
2017-06-13,32,1152,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33000000000004
2017-09-21,60,2088,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,217.51
2017-12-09,57,2843,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25
2017-12-14,100,327,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,830.2399999999999
2017-03-14,32,2207,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,431.33000000000004
2017-05-27,29,1365,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,135.84999999999997
2017-11-28,40,1103,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1295.43
2017-08-25,34,760,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,309.80999999999995
2017-08-14,32,1726,Uknown,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,471.6
2017-09-09,82,3050,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,709.34
2017-09-18,79,1205,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,737.5699999999999
2017-02-03,95,1274,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,41.129999999999995
2017-06-08,31,1270,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,57.72999999999999
