Date,Open,High,Low,Close,Adj Close,Volume
2019-02-28,96.0199966430664,96.33999633789062,94.19999694824219,96.04000091552734,93.78119659423828,84500
2019-03-01,97.87999725341797,98.5,93.08000183105469,96.88999938964844,94.61119842529297,110800
2019-03-04,97.37000274658203,97.86000061035156,95.55999755859375,96.91999816894531,94.6404800415039,126400
2019-03-05,97.01000213623047,98.79000091552734,95.12999725341797,97.41000366210938,95.11897277832031,104700
2019-03-06,97.94999694824219,99.13999938964844,96.69000244140625,98.0199966430664,95.71461486816406,149500
2019-03-07,98.44999694824219,99.12999725341797,95.80000305175781,96.44000244140625,94.17179107666016,217500
2019-03-08,96.5999984741211,98.83000183105469,96.5999984741211,98.55000305175781,96.23216247558594,68800
2019-03-11,99.31999969482422,100.2699966430664,97.69999694824219,98.29000091552734,95.97828674316406,133900
2019-03-12,98.13999938964844,98.33000183105469,96.36000061035156,97.11000061035156,94.82603454589844,87300
2019-03-13,97.0,99.05000305175781,96.5999984741211,99.01000213623047,96.68133544921875,78500
2019-03-14,98.7699966430664,99.44999694824219,97.30999755859375,98.22000122070312,95.90991973876953,88200
2019-03-15,98.33000183105469,99.81999969482422,98.33000183105469,98.33999633789062,96.02709197998047,147900
2019-03-18,98.33000183105469,99.51000213623047,97.77999877929688,99.08999633789062,96.75943756103516,69600
2019-03-19,99.45999908447266,99.83000183105469,98.47000122070312,99.26000213623047,96.92547607421875,72800
2019-03-20,98.86000061035156,100.7300033569336,98.41999816894531,99.55000305175781,97.20862579345703,60300
2019-03-21,98.87000274658203,101.58000183105469,98.80000305175781,99.38999938964844,97.05241394042969,124200
2019-03-22,98.95999908447266,98.95999908447266,97.29000091552734,97.29000091552734,95.00180053710938,128800
2019-03-25,97.25,100.16999816894531,96.2699966430664,97.66000366210938,95.36308288574219,86800
2019-03-26,98.0999984741211,98.58999633789062,97.2300033569336,97.86000061035156,95.55839538574219,75600
2019-03-27,97.75,98.79000091552734,97.01000213623047,98.02999877929688,95.72438049316406,71700
2019-03-28,98.13999938964844,98.97000122070312,96.70999908447266,98.94000244140625,96.61299133300781,77100
2019-03-29,99.58000183105469,100.30000305175781,98.79000091552734,99.94000244140625,97.58946228027344,95300
2019-04-01,100.5199966430664,101.0,98.41000366210938,99.33000183105469,96.99382019042969,94700
2019-04-02,99.33000183105469,100.48999786376953,98.4800033569336,99.7699966430664,97.42344665527344,75900
2019-04-03,100.33000183105469,101.5199966430664,99.37000274658203,100.37000274658203,98.00934600830078,57900
2019-04-04,100.48999786376953,101.87000274658203,99.62999725341797,101.6500015258789,99.25923919677734,64800
2019-04-05,101.6500015258789,103.04000091552734,100.63999938964844,101.06999969482422,98.69288635253906,101000
2019-04-08,100.9000015258789,101.7300033569336,100.06999969482422,101.33999633789062,98.9565200805664,94600
2019-04-09,100.68000030517578,100.80999755859375,97.69999694824219,97.80000305175781,95.49978637695312,92900
2019-04-10,97.97000122070312,99.0,97.30000305175781,98.16000366210938,95.8513412475586,87400
2019-04-11,97.9000015258789,99.16000366210938,97.9000015258789,98.97000122070312,96.64228820800781,41100
2019-04-12,98.98999786376953,100.58000183105469,98.81999969482422,99.7300033569336,97.38440704345703,55300
2019-04-15,99.5999984741211,100.41999816894531,98.08999633789062,98.69000244140625,96.48497009277344,30500
2019-04-16,98.73999786376953,100.08000183105469,98.7300033569336,99.41000366210938,97.1888656616211,52100
2019-04-17,100.16000366210938,101.8499984741211,99.4800033569336,101.77999877929688,99.50592803955078,74600
2019-04-18,102.25,102.47000122070312,100.9800033569336,101.75,99.47657775878906,32200
2019-04-22,101.30999755859375,102.5199966430664,100.44999694824219,101.13999938964844,98.88021850585938,60100
2019-04-23,101.66999816894531,104.04000091552734,100.6500015258789,103.8499984741211,101.52965545654297,75100
2019-04-24,103.47000122070312,104.66000366210938,103.47000122070312,103.69000244140625,101.37324523925781,59600
2019-04-25,103.58000183105469,103.94999694824219,101.58999633789062,102.19000244140625,99.9067611694336,51300
2019-04-26,102.0,104.4000015258789,101.66000366210938,104.19000244140625,101.86209106445312,44700
2019-04-29,103.91000366210938,104.95999908447266,102.7699966430664,104.37999725341797,102.04781341552734,48800
2019-04-30,104.44999694824219,104.61000061035156,102.30999755859375,103.63999938964844,101.32437133789062,74000
2019-05-01,103.63999938964844,104.55999755859375,103.0,104.29000091552734,101.9598388671875,121800
2019-05-02,103.06999969482422,104.61000061035156,102.30999755859375,103.48999786376953,101.17770385742188,75400
2019-05-03,103.5199966430664,105.45999908447266,103.5199966430664,105.04000091552734,102.6930923461914,59900
2019-05-06,103.7699966430664,106.19000244140625,103.58000183105469,105.55999755859375,103.20147705078125,60900
2019-05-07,104.19000244140625,104.73999786376953,103.20999908447266,104.55999755859375,102.22380065917969,93000
2019-05-08,105.0,105.0,103.58999633789062,104.5,102.16512298583984,75400
2019-05-09,103.62000274658203,105.97000122070312,102.30999755859375,104.5,102.16512298583984,46000
2019-05-10,104.18000030517578,105.55000305175781,102.95999908447266,104.83999633789062,102.49754333496094,75400
2019-05-13,102.94000244140625,103.41999816894531,100.66999816894531,102.37999725341797,100.09253692626953,101000
2019-05-14,102.52999877929688,103.25,101.4000015258789,102.55999755859375,100.26847839355469,83100
2019-05-15,101.66000366210938,101.66000366210938,96.87999725341797,97.95999908447266,95.77125549316406,111700
2019-05-16,98.29000091552734,98.29000091552734,96.0999984741211,96.4800033569336,94.32433319091797,139200
2019-05-17,95.95999908447266,95.95999908447266,93.08000183105469,94.16999816894531,92.06594848632812,145200
2019-05-20,93.73999786376953,95.93000030517578,93.02999877929688,95.48999786376953,93.35643768310547,70900
2019-05-21,96.01000213623047,98.5,95.68000030517578,98.0999984741211,95.90814208984375,37700
2019-05-22,97.80000305175781,98.9000015258789,96.04000091552734,96.91999816894531,94.75448608398438,38500
2019-05-23,96.0,97.45999908447266,94.0,94.26000213623047,92.15394592285156,60100
2019-05-24,94.86000061035156,96.41000366210938,94.31999969482422,95.43000030517578,93.29779052734375,39800
2019-05-28,95.19000244140625,95.97000122070312,92.69000244140625,93.9000015258789,91.80198669433594,106200
2019-05-29,93.0,96.69999694824219,92.44000244140625,96.02999877929688,93.88438415527344,53200
2019-05-30,96.16999816894531,97.66000366210938,95.5,96.79000091552734,94.62739562988281,123500
2019-05-31,95.25,96.19999694824219,94.30000305175781,94.93000030517578,92.80897521972656,78900
2019-06-03,94.94999694824219,96.16999816894531,93.44999694824219,94.81999969482422,92.701416015625,62300
2019-06-04,95.69999694824219,97.80999755859375,95.22000122070312,97.75,95.56596374511719,80600
2019-06-05,97.9000015258789,98.7300033569336,96.19999694824219,98.61000061035156,96.40674591064453,71900
2019-06-06,98.55999755859375,99.0,96.22000122070312,98.43000030517578,96.23076629638672,52700
2019-06-07,98.70999908447266,99.62000274658203,97.62999725341797,97.91000366210938,95.72239685058594,48300
2019-06-10,98.30999755859375,99.48999786376953,97.80999755859375,99.05000305175781,96.8369140625,43100
2019-06-11,99.5,100.2300033569336,97.27999877929688,97.62999725341797,95.44864654541016,41000
2019-06-12,97.19999694824219,98.37000274658203,96.41999816894531,97.5999984741211,95.41929626464844,39600
2019-06-13,97.81999969482422,99.08999633789062,97.66999816894531,98.95999908447266,96.74891662597656,31300
2019-06-14,98.86000061035156,99.29000091552734,96.95999908447266,97.55000305175781,95.37042999267578,37500
2019-06-17,97.76000213623047,98.26000213623047,97.08000183105469,97.9800033569336,95.79083251953125,58600
2019-06-18,98.77999877929688,100.86000061035156,98.27999877929688,100.2300033569336,97.99052429199219,46700
2019-06-19,100.0199966430664,100.7300033569336,99.2300033569336,100.55000305175781,98.30342102050781,37400
2019-06-20,101.01000213623047,101.27999877929688,100.16000366210938,101.01000213623047,98.75312042236328,34400
2019-06-21,100.48999786376953,100.80999755859375,98.58000183105469,99.0199966430664,96.80757904052734,81300
2019-06-24,98.98999786376953,100.19000244140625,98.47000122070312,98.73999786376953,96.53382873535156,73100
2019-06-25,98.68000030517578,99.43000030517578,97.80999755859375,98.69000244140625,96.48497009277344,88800
2019-06-26,98.94000244140625,99.80000305175781,97.16000366210938,97.43000030517578,95.25312042236328,71500
2019-06-27,97.7300033569336,99.52999877929688,96.76000213623047,99.36000061035156,97.13996887207031,78700
2019-06-28,99.3499984741211,101.4000015258789,99.3499984741211,99.93000030517578,97.6972427368164,133200
2019-07-01,101.62999725341797,101.62999725341797,98.5999984741211,100.41000366210938,98.1665267944336,62300
2019-07-02,100.18000030517578,100.18000030517578,96.7300033569336,97.38999938964844,95.21400451660156,85600
2019-07-03,97.66999816894531,97.66999816894531,95.76000213623047,96.80000305175781,94.6371841430664,44500
2019-07-05,96.5,97.1500015258789,94.77999877929688,96.70999908447266,94.5491714477539,38600
2019-07-08,96.70999908447266,97.33999633789062,95.37999725341797,95.88999938964844,93.74752807617188,69400
2019-07-09,95.13999938964844,96.0199966430664,93.08999633789062,95.0199966430664,92.89694213867188,78100
2019-07-10,95.55999755859375,96.41999816894531,94.45999908447266,95.33999633789062,93.20980834960938,93200
2019-07-11,95.58999633789062,96.30999755859375,94.45999908447266,95.66999816894531,93.53243255615234,56900
2019-07-12,95.73999786376953,97.72000122070312,95.58999633789062,96.83999633789062,94.6762924194336,68000
2019-07-15,97.0999984741211,98.6500015258789,96.08000183105469,97.66999816894531,95.60621643066406,56800
2019-07-16,97.4000015258789,99.19999694824219,97.4000015258789,98.4800033569336,96.39907836914062,87400
2019-07-17,98.05000305175781,98.94000244140625,96.94000244140625,97.80000305175781,95.73347473144531,55500
2019-07-18,97.58999633789062,98.58999633789062,97.4000015258789,97.93000030517578,95.86072540283203,30600
2019-07-19,97.81999969482422,98.91999816894531,97.37999725341797,97.5999984741211,95.53768920898438,71100
2019-07-22,97.5999984741211,98.38999938964844,95.86000061035156,96.08999633789062,94.05961608886719,53500
2019-07-23,96.30000305175781,97.54000091552734,95.44999694824219,97.19000244140625,95.13636016845703,56200
2019-07-24,96.69999694824219,97.87000274658203,95.6500015258789,97.61000061035156,95.5474853515625,77900
2019-07-25,97.80999755859375,98.88999938964844,96.81999969482422,98.52999877929688,96.44804382324219,59600
2019-07-26,98.62999725341797,100.19999694824219,98.5999984741211,99.4000015258789,97.29966735839844,76600
2019-07-29,99.36000061035156,100.18000030517578,98.29000091552734,98.47000122070312,96.38932037353516,65100
2019-07-30,97.94000244140625,99.5999984741211,97.58999633789062,99.52999877929688,97.42691802978516,81900
2019-07-31,99.79000091552734,101.4000015258789,97.4800033569336,97.88999938964844,95.82158660888672,86700
2019-08-01,103.0,109.69000244140625,101.8499984741211,109.4000015258789,107.0883560180664,174300
2019-08-02,109.16000366210938,109.98999786376953,107.75,108.80999755859375,106.51082611083984,82200
2019-08-05,107.52999877929688,108.55999755859375,105.55000305175781,107.33000183105469,105.06210327148438,65700
2019-08-06,108.6500015258789,109.2300033569336,104.63999938964844,108.79000091552734,106.49124908447266,79900
2019-08-07,107.94000244140625,108.79000091552734,106.76000213623047,107.30000305175781,105.03273010253906,43600
2019-08-08,107.98999786376953,109.25,106.51000213623047,108.73999786376953,106.44231414794922,55600
2019-08-09,108.75,109.97000122070312,106.44999694824219,107.18000030517578,104.91527557373047,89300
2019-08-12,106.5199966430664,107.88999938964844,105.08000183105469,105.29000091552734,103.06519317626953,81900
2019-08-13,104.45999908447266,107.7300033569336,104.45999908447266,107.61000061035156,105.33618927001953,55700
2019-08-14,106.69999694824219,106.69999694824219,105.06999969482422,105.93000030517578,103.69169616699219,51700
2019-08-15,105.88999938964844,107.58000183105469,105.45999908447266,107.0999984741211,104.83695983886719,78700
2019-08-16,107.72000122070312,111.30000305175781,105.45999908447266,110.97000122070312,108.62520599365234,92400
2019-08-19,112.27999877929688,117.76000213623047,112.0,116.94999694824219,114.47882080078125,194500
2019-08-20,115.87000274658203,117.0,113.55000305175781,114.38999938964844,111.97293090820312,91500
2019-08-21,115.55999755859375,116.5,113.61000061035156,116.33999633789062,113.8817367553711,82400
2019-08-22,116.94999694824219,116.94999694824219,115.0,115.33999633789062,112.9028549194336,47400
2019-08-23,115.11000061035156,115.11000061035156,111.23999786376953,111.5999984741211,109.24188995361328,54900
2019-08-26,112.80999755859375,112.80999755859375,111.16999816894531,111.94999694824219,109.58448028564453,53300
2019-08-27,112.55000305175781,112.55000305175781,109.38999938964844,109.41999816894531,107.1079330444336,59000
2019-08-28,108.66000366210938,111.69000244140625,108.66000366210938,111.63999938964844,109.28104400634766,66400
2019-08-29,113.0199966430664,113.94999694824219,112.18000030517578,113.01000213623047,110.6220932006836,77900
2019-08-30,113.97000122070312,114.77999877929688,113.0,114.18000030517578,111.76736450195312,55700
2019-09-03,113.41000366210938,113.69000244140625,110.23999786376953,111.26000213623047,108.90906524658203,85600
2019-09-04,112.25,112.80999755859375,111.08000183105469,112.36000061035156,109.98582458496094,46100
2019-09-05,113.33000183105469,115.94999694824219,112.31999969482422,113.55999755859375,111.16047668457031,54500
2019-09-06,114.12999725341797,116.9000015258789,113.88999938964844,114.80000305175781,112.374267578125,58300
2019-09-09,114.80999755859375,117.43000030517578,114.80999755859375,115.91999816894531,113.47059631347656,60200
2019-09-10,116.23999786376953,118.87000274658203,114.41000366210938,117.5999984741211,115.1150894165039,61400
2019-09-11,118.30000305175781,122.44000244140625,117.8499984741211,122.20999908447266,119.627685546875,91400
2019-09-12,122.5,122.5,114.55999755859375,116.19999694824219,113.74466705322266,131500
2019-09-13,117.56999969482422,121.13999938964844,116.55000305175781,118.19000244140625,115.69264221191406,68200
2019-09-16,117.88999938964844,120.6500015258789,117.77999877929688,119.83000183105469,117.29798126220703,64200
2019-09-17,119.75,123.38999938964844,117.9800033569336,123.08000183105469,120.47930145263672,151200
2019-09-18,123.56999969482422,124.68000030517578,117.93000030517578,119.38999938964844,116.86727905273438,89600
2019-09-19,119.5,123.33999633789062,118.68000030517578,119.52999877929688,117.00432586669922,100000
2019-09-20,119.75,122.0199966430664,116.01000213623047,116.1500015258789,113.69572448730469,167800
2019-09-23,116.44000244140625,119.52999877929688,116.44000244140625,118.4000015258789,115.89817810058594,56900
2019-09-24,118.51000213623047,118.76000213623047,116.83999633789062,117.76000213623047,115.271728515625,74600
2019-09-25,117.7300033569336,119.0,117.30999755859375,118.88999938964844,116.37785339355469,45400
2019-09-26,118.83000183105469,118.95999908447266,116.30999755859375,117.16999816894531,114.69418334960938,33700
2019-09-27,118.05000305175781,118.76000213623047,117.29000091552734,117.47000122070312,114.98783111572266,47500
2019-09-30,117.98999786376953,118.55000305175781,116.69000244140625,117.72000122070312,115.23257446289062,80600
2019-10-01,118.86000061035156,119.5,114.18000030517578,114.72000122070312,112.29596710205078,78800
2019-10-02,114.22000122070312,116.93000030517578,113.06999969482422,116.61000061035156,114.14602661132812,84100
2019-10-03,116.44999694824219,116.55999755859375,113.88999938964844,115.9800033569336,113.52932739257812,77900
2019-10-04,116.2300033569336,117.30000305175781,115.95999908447266,117.16000366210938,114.68439483642578,66900
2019-10-07,116.8499984741211,117.5999984741211,113.76000213623047,115.3499984741211,112.91264343261719,82300
2019-10-08,114.3499984741211,115.19000244140625,113.30999755859375,113.83999633789062,111.43453216552734,70100
2019-10-09,114.61000061035156,114.97000122070312,112.69000244140625,113.9800033569336,111.57157897949219,57400
2019-10-10,114.55000305175781,115.80000305175781,113.93000030517578,114.83000183105469,112.40362548828125,63100
2019-10-11,116.51000213623047,120.16999816894531,115.44999694824219,118.77999877929688,116.39178466796875,67800
2019-10-14,118.02999877929688,118.02999877929688,115.27999877929688,116.9000015258789,114.54959869384766,71000
2019-10-15,117.25,118.61000061035156,115.62999725341797,117.94000244140625,115.56867218017578,65700
2019-10-16,117.81999969482422,119.16999816894531,117.5,118.20999908447266,115.83324432373047,56200
2019-10-17,118.91999816894531,120.1500015258789,118.69000244140625,119.52999877929688,117.1267318725586,42800
2019-10-18,118.93000030517578,120.0999984741211,117.80000305175781,119.51000213623047,117.10710906982422,75300
2019-10-21,120.16000366210938,121.93000030517578,119.5999984741211,121.16000366210938,118.72394561767578,89000
2019-10-22,121.31999969482422,123.31999969482422,120.44000244140625,123.1500015258789,120.6739501953125,100200
2019-10-23,122.8499984741211,124.77999877929688,121.16999816894531,122.91000366210938,120.43877410888672,97000
2019-10-24,123.01000213623047,123.01000213623047,120.7300033569336,122.8499984741211,120.37996673583984,83200
2019-10-25,123.0,124.3499984741211,121.16000366210938,121.55999755859375,119.11589050292969,95800
2019-10-28,122.29000091552734,125.48999786376953,122.29000091552734,123.7300033569336,121.24227142333984,41500
2019-10-29,123.63999938964844,127.80999755859375,123.63999938964844,127.77999877929688,125.21084594726562,145200
2019-10-30,127.81999969482422,129.92999267578125,126.79000091552734,129.74000549316406,127.13143920898438,137900
2019-10-31,122.62999725341797,125.70999908447266,103.3499984741211,107.05999755859375,104.90744018554688,554700
2019-11-01,107.75,111.54000091552734,107.75,109.62000274658203,107.41595458984375,187400
2019-11-04,110.70999908447266,111.58000183105469,108.55999755859375,109.44000244140625,107.23957061767578,108500
2019-11-05,109.63999938964844,113.58000183105469,108.87000274658203,113.45999908447266,111.17876434326172,154300
2019-11-06,113.0999984741211,114.47000122070312,110.30000305175781,110.97000122070312,108.73883819580078,92600
2019-11-07,110.04000091552734,111.94000244140625,107.37000274658203,107.91000366210938,105.74036407470703,157800
2019-11-08,106.16999816894531,107.63999938964844,105.47000122070312,107.45999908447266,105.29940795898438,89300
2019-11-11,107.11000061035156,109.51000213623047,107.11000061035156,108.94000244140625,106.74964141845703,90100
2019-11-12,108.70999908447266,111.12000274658203,108.70999908447266,110.66999816894531,108.44486236572266,128300
2019-11-13,110.12000274658203,111.36000061035156,108.80000305175781,110.7699966430664,108.54285430908203,87400
2019-11-14,110.3499984741211,112.70999908447266,110.3499984741211,112.25,109.99308776855469,90200
2019-11-15,112.8499984741211,112.94999694824219,109.75,111.41000366210938,109.16997528076172,284500
2019-11-18,110.81999969482422,112.54000091552734,110.68000030517578,112.04000091552734,109.78731536865234,71800
2019-11-19,112.11000061035156,114.58000183105469,111.5199966430664,113.94000244140625,111.64913177490234,96600
2019-11-20,113.41999816894531,115.08000183105469,113.41999816894531,114.23999786376953,111.94307708740234,147600
2019-11-21,114.12000274658203,115.04000091552734,113.18000030517578,114.31999969482422,112.02147674560547,125200
2019-11-22,114.48999786376953,115.77999877929688,113.27999877929688,115.61000061035156,113.28553009033203,74400
2019-11-25,115.83999633789062,118.87999725341797,115.0,118.23999786376953,115.8626480102539,95700
2019-11-26,118.08000183105469,118.3499984741211,116.04000091552734,117.3499984741211,114.99054718017578,160000
2019-11-27,118.02999877929688,118.02999877929688,115.69000244140625,117.29000091552734,114.93174743652344,57900
2019-11-29,116.0199966430664,116.25,114.01000213623047,114.80000305175781,112.4918212890625,28900
2019-12-02,115.0,115.0,112.44999694824219,114.2300033569336,111.93328094482422,54000
2019-12-03,112.93000030517578,114.87000274658203,112.7300033569336,114.76000213623047,112.45264434814453,39800
2019-12-04,115.63999938964844,116.7300033569336,114.80999755859375,114.95999908447266,112.64860534667969,79500
2019-12-05,115.58999633789062,115.91999816894531,114.29000091552734,115.36000061035156,113.04058074951172,84100
2019-12-06,116.55999755859375,118.69999694824219,115.63999938964844,117.4000015258789,115.03955078125,113700
2019-12-09,117.30999755859375,118.12000274658203,116.36000061035156,117.73999786376953,115.3727035522461,68000
2019-12-10,117.58999633789062,118.05999755859375,115.55999755859375,117.88999938964844,115.51969909667969,45100
2019-12-11,117.95999908447266,118.81999969482422,115.6500015258789,116.81999969482422,114.47120666503906,56800
2019-12-12,116.61000061035156,118.73999786376953,115.9000015258789,117.87000274658203,115.5000991821289,50900
2019-12-13,117.86000061035156,119.04000091552734,116.52999877929688,118.83000183105469,116.44080352783203,43400
2019-12-16,119.83000183105469,120.08000183105469,118.76000213623047,119.04000091552734,116.64657592773438,67200
2019-12-17,118.77999877929688,119.4000015258789,116.8499984741211,117.93000030517578,115.55891418457031,46200
2019-12-18,117.93000030517578,118.37000274658203,116.93000030517578,118.2300033569336,115.85286712646484,48000
2019-12-19,118.18000030517578,118.79000091552734,117.29000091552734,118.58000183105469,116.1958236694336,47900
2019-12-20,119.27999877929688,122.20999908447266,118.87000274658203,120.51000213623047,118.08702087402344,353300
2019-12-23,120.68000030517578,122.12999725341797,119.81999969482422,122.05000305175781,119.59605407714844,72000
2019-12-24,122.05999755859375,122.44000244140625,121.47000122070312,122.18000030517578,119.72341918945312,23100
2019-12-26,122.30000305175781,122.91999816894531,121.80000305175781,122.5999984741211,120.1349868774414,35300
2019-12-27,122.86000061035156,124.18000030517578,121.45999908447266,124.0999984741211,121.60484313964844,88000
2019-12-30,124.12999725341797,125.04000091552734,123.01000213623047,124.0999984741211,121.60484313964844,67700
2019-12-31,124.4800033569336,126.4000015258789,124.0,125.55000305175781,123.02568817138672,159000
2020-01-02,126.19000244140625,126.22000122070312,123.66000366210938,125.72000122070312,123.19226837158203,91400
2020-01-03,125.69999694824219,127.95999908447266,124.7300033569336,127.93000030517578,125.35781860351562,99500
2020-01-06,126.66999816894531,129.30999755859375,126.0,127.13999938964844,124.58370971679688,187500
2020-01-07,126.69999694824219,127.36000061035156,124.45999908447266,125.0999984741211,122.584716796875,64100
2020-01-08,124.77999877929688,126.69000244140625,124.44999694824219,125.08999633789062,122.57493591308594,68800
2020-01-09,125.63999938964844,127.4800033569336,124.94999694824219,125.80999755859375,123.28044128417969,103400
2020-01-10,126.05000305175781,127.05999755859375,123.01000213623047,124.04000091552734,121.54602813720703,51800
2020-01-13,124.0,125.13999938964844,123.31999969482422,125.01000213623047,122.49654388427734,53500
2020-01-14,124.62000274658203,126.08999633789062,124.38999938964844,125.63999938964844,123.11387634277344,52900
2020-01-15,125.0999984741211,127.05999755859375,124.80999755859375,126.19999694824219,123.79069519042969,63300
2020-01-16,127.12999725341797,129.17999267578125,127.12999725341797,129.0399932861328,126.57647705078125,43700
2020-01-17,129.55999755859375,131.61000061035156,128.0500030517578,130.72999572753906,128.23422241210938,47500
2020-01-21,130.1999969482422,131.25,127.94000244140625,128.3300018310547,125.88004302978516,35400
2020-01-22,129.0399932861328,130.0500030517578,127.55999755859375,128.41000366210938,125.95851135253906,36200
2020-01-23,128.36000061035156,129.30999755859375,127.7300033569336,128.86000061035156,126.39991760253906,57900
2020-01-24,129.0500030517578,129.0500030517578,126.81999969482422,126.95999908447266,124.53617095947266,40800
2020-01-27,124.80999755859375,126.16999816894531,124.30999755859375,125.79000091552734,123.38853454589844,106200
2020-01-28,126.05999755859375,127.43000030517578,125.70999908447266,126.0,123.59451293945312,35800
2020-01-29,126.38999938964844,127.77999877929688,125.62999725341797,125.9800033569336,123.57489776611328,48300
2020-01-30,125.01000213623047,126.5999984741211,124.37999725341797,126.0,123.59451293945312,59100
2020-01-31,125.62000274658203,126.6500015258789,124.2699966430664,124.55999755859375,122.18199920654297,57000
2020-02-03,125.62000274658203,126.62000274658203,125.11000061035156,126.01000213623047,123.60432434082031,62800
2020-02-04,127.94000244140625,127.94000244140625,126.44000244140625,127.25,124.82064819335938,28700
2020-02-05,128.61000061035156,128.61000061035156,127.0,128.61000061035156,126.1546859741211,60100
2020-02-06,128.94000244140625,129.3300018310547,128.2899932861328,128.64999389648438,126.19392395019531,28300
2020-02-07,127.16000366210938,127.94999694824219,125.4800033569336,126.80999755859375,124.3890609741211,25600
2020-02-10,126.37999725341797,127.26000213623047,125.45999908447266,126.83000183105469,124.40867614746094,31100
2020-02-11,127.47000122070312,128.74000549316406,126.91000366210938,128.0500030517578,125.60537719726562,30200
2020-02-12,128.8000030517578,129.25999450683594,127.13999938964844,127.75,125.31109619140625,48000
2020-02-13,128.42999267578125,129.91000366210938,127.05999755859375,129.82000732421875,127.3415756225586,22900
2020-02-14,130.07000732421875,131.4600067138672,129.57000732421875,130.1300048828125,127.64566802978516,33900
2020-02-18,129.9499969482422,131.55999755859375,129.5500030517578,129.77999877929688,127.30235290527344,37000
2020-02-19,129.72999572753906,131.4499969482422,128.92999267578125,129.10000610351562,126.63534545898438,33300
2020-02-20,128.24000549316406,129.35000610351562,126.83999633789062,127.73999786376953,125.30130004882812,27600
2020-02-21,127.51000213623047,132.9600067138672,127.51000213623047,129.11000061035156,126.6451416015625,47600
2020-02-24,125.2699966430664,127.19999694824219,123.30000305175781,123.79000091552734,121.42669677734375,45400
2020-02-25,123.75,124.44999694824219,121.48999786376953,122.5,120.16133117675781,52000
2020-02-26,122.86000061035156,125.19000244140625,121.83999633789062,122.37000274658203,120.03380584716797,25200
2020-02-27,119.9800033569336,119.9800033569336,113.5,114.52999877929688,112.34347534179688,75100
2020-02-28,108.30999755859375,111.37000274658203,99.87999725341797,110.7699966430664,108.65525817871094,128700
2020-03-02,111.4000015258789,113.97000122070312,111.0,113.27999877929688,111.11736297607422,66900
2020-03-03,113.86000061035156,115.47000122070312,110.56999969482422,114.25,112.06883239746094,74300
2020-03-04,115.98999786376953,120.63999938964844,114.0,120.41999816894531,118.12105560302734,60600
2020-03-05,117.16000366210938,117.76000213623047,115.31999969482422,116.68000030517578,114.45243835449219,70500
2020-03-06,114.0,116.0199966430664,107.05000305175781,110.36000061035156,108.25310516357422,59500
2020-03-09,103.5,103.5,99.4000015258789,100.19999694824219,98.28707122802734,50000
2020-03-10,102.81999969482422,108.70999908447266,98.30000305175781,107.52999877929688,105.47713470458984,95200
2020-03-11,104.41999816894531,104.41999816894531,99.68000030517578,101.62000274658203,99.6799545288086,55300
2020-03-12,96.01000213623047,103.08999633789062,93.47000122070312,93.79000091552734,91.99943542480469,92700
2020-03-13,98.55999755859375,100.26000213623047,94.27999877929688,99.43000030517578,97.53175354003906,60700
2020-03-16,89.75,92.26000213623047,86.69999694824219,87.30999755859375,85.64315795898438,71200
2020-03-17,89.13999938964844,93.91999816894531,86.22000122070312,93.12999725341797,91.35204315185547,133000
2020-03-18,87.0199966430664,88.47000122070312,76.44000244140625,77.75,76.26566314697266,104900
2020-03-19,77.33999633789062,80.5,74.91000366210938,79.69999694824219,78.17842102050781,98800
2020-03-20,79.91000366210938,82.83999633789062,71.30000305175781,75.20999908447266,73.7741470336914,158500
2020-03-23,75.58999633789062,76.8499984741211,70.98999786376953,76.68000030517578,75.21607971191406,91200
2020-03-24,80.44999694824219,85.1500015258789,77.91999816894531,80.0,78.47270202636719,97200
2020-03-25,80.0,85.88999938964844,78.11000061035156,83.91000366210938,82.30805969238281,81600
2020-03-26,84.73999786376953,91.5,82.75,90.62000274658203,88.88995361328125,78000
2020-03-27,86.97000122070312,93.88999938964844,83.02999877929688,90.81999969482422,89.08614349365234,56500
2020-03-30,91.0,93.0199966430664,87.0199966430664,90.30000305175781,88.57608795166016,69200
2020-03-31,88.91999816894531,94.36000061035156,87.7300033569336,88.77999877929688,87.08509826660156,67600
2020-04-01,84.73999786376953,84.83000183105469,78.75,82.16999816894531,80.60128784179688,56600
2020-04-02,81.87000274658203,87.6500015258789,77.72000122070312,83.30000305175781,81.709716796875,50900
2020-04-03,82.8499984741211,83.80000305175781,76.01000213623047,77.9800033569336,76.49127197265625,60600
2020-04-06,81.29000091552734,88.94000244140625,81.29000091552734,88.04000091552734,86.35921478271484,82000
2020-04-07,91.05000305175781,97.94999694824219,90.88999938964844,93.36000061035156,91.57762908935547,59300
2020-04-08,95.27999877929688,98.2699966430664,91.86000061035156,93.52999877929688,91.74441528320312,68700
2020-04-09,95.30999755859375,98.9000015258789,95.30999755859375,98.70999908447266,96.82550811767578,43300
2020-04-13,97.2300033569336,97.73999786376953,91.11000061035156,93.69000244140625,91.90135955810547,32600
2020-04-14,94.72000122070312,95.91000366210938,89.91999816894531,92.0199966430664,90.38866424560547,61300
2020-04-15,88.66000366210938,89.6500015258789,84.45999908447266,86.52999877929688,84.9959716796875,49300
2020-04-16,86.6500015258789,87.5199966430664,82.91999816894531,86.95999908447266,85.41835021972656,52500
